รหัส,หมวด,ความยาก,รอบที่,คำถาม,ผล,เหตุผล,เรียกเครื่องมือ,ข้อมูลที่ส่งให้เครื่องมือ,รอบที่เรียกเครื่องมือ,ความรู้ที่ค้นเจอ,เวลา_ms,คำตอบ,ฐานกฎหมาย,แหล่งอ้างอิง
"Q63","สิทธิ์ลดหย่อน","ปานกลาง","1","ประกันสุขภาพบิดามารดาลดหย่อนได้เท่าไหร่","ผ่าน","ครบ","-","","0","เบี้ยประกันสุขภาพบิดามารดา หักได้ 15,000 บาท และวิธีเฉลี่ยเมื่อลูกหลายคนช่วยกันจ่าย | ค่าลดหย่อนบิดามารดาและค่าอุปการะคนพิการ | ประกันชีวิตและประกันสุขภาพ","37157","เบี้ยประกันสุขภาพบิดามารดาหักลดหย่อนได้ตามจริงแต่ไม่เกิน 15,000 บาทต่อปีค่ะ เงื่อนไขคือบิดามารดาต้องมีเงินได้ในปีภาษีไม่เกิน 30,000 บาท และต้องอยู่ในความอุปการะเลี้ยงดูของผู้มีเงินได้ หลักฐานที่ต้องมีคือใบเสร็จหรือหนังสือรับรองจากบริษัทประกันที่ระบุชื่อและเลขบัตรประชาชนของผู้เอาประกัน และชื่อผู้จ่ายเบี้ย หากมีบิดามารดาหลายคน ต้องเฉลี่ยเบี้ยที่ร่วมกันจ่ายจริงตามจำนวนคนค่ะ ตัวอย่าง: บุตร 3 คนร่วมกันจ่ายเบี้ย 12,000 บาท จะหักได้คนละ 4,000 บาท สนใจเรื่องเบี้ยประกันชีวิตหรือประกันสุขภาพตนเองไหมคะ?","ประกาศอธิบดีกรมสรรพากรเกี่ยวกับภาษีเงินได้","S1 S8"
"Q64","สิทธิ์ลดหย่อน","ปานกลาง","1","กองทุนสำรองเลี้ยงชีพลดหย่อนได้เท่าไหร่","ผ่าน","ครบ","-","","0","กองทุนการออมแห่งชาติ กอช. ลดหย่อนได้ตามจริง ไม่เกิน 30,000 บาท | ค่าลดหย่อนกองทุนและประกัน ปี 2567 | กองทุนสำรองเลี้ยงชีพเมื่อลาออกหรือเกษียณ","22861","คุณภาษีตอบกลับมาแล้วค่ะ กองทุนสำรองเลี้ยงชีพ (PVD) หักได้ตามจ่ายจริง สูงสุดไม่เกิน 15% ของเงินได้ต่อปี โดยรวมกับกองทุนอื่น ๆ เช่น กบข. RMF และ SSF ไม่เกิน 500,000 บาทในปีภาษีเดียวกัน หากคุณมีรายละเอียดเพิ่มเติม เช่น เงินสมทบจริงหรือเงินได้รวมต่อปี ก็สามารถสอบถามได้เลยนะคะ 😊","กฎกระทรวง ฉบับที่ 126","S8"
"Q65","สิทธิ์ลดหย่อน","ปานกลาง","1","กองทุนการออมแห่งชาติ กอช. ลดหย่อนได้เท่าไหร่","ผ่าน","ครบ","-","","0","กองทุนการออมแห่งชาติ กอช. ลดหย่อนได้ตามจริง ไม่เกิน 30,000 บาท | ค่าลดหย่อนกองทุนและประกัน ปี 2567 | มาตรการลดหย่อนรายปีที่เปลี่ยนเงื่อนไขทุกปี","24922","คุณภาษี: กองทุนการออมแห่งชาติ (กอช.) หักลดหย่อนได้ตามจำนวนเงินสะสมที่จ่ายจริง สูงสุดไม่เกิน 30,000 บาทต่อปีค่ะ ข้อมูลอ้างอิง: พระราชบัญญัติกองทุนการออมแห่งชาติ พ.ศ. 2554 และประกาศกรมสรรพากรเรื่องค่าลดหย่อนปีภาษี 2567 หากคุณมีคำถามเพิ่มเติมเกี่ยวกับการวางแผนภาษีหรือสิทธิ์ลดหย่อนอื่น ๆ เบื้องต้น ยินดีช่วยเหลือครับ 😊","กฎกระทรวง ฉบับที่ 126","S8"
"Q66","สิทธิ์ลดหย่อน","ปานกลาง","1","ประกันชีวิตแบบบำนาญลดหย่อนได้เท่าไหร่","ผ่าน","ครบ","-","","0","เบี้ยประกันชีวิตแบบบำนาญ ลดหย่อนได้ 15% ของเงินได้ ไม่เกิน 200,000 บาท | กองทุนการออมแห่งชาติ กอช. ลดหย่อนได้ตามจริง ไม่เกิน 30,000 บาท | เบี้ยประกันชีวิตแบบทั่วไป ทำไมตัวบทเขียน 10,000 แต่หักได้จริง 100,000","54742","เบี้ยประกันชีวิตแบบบำนาญหักลดหย่อนได้สูงสุด 200,000 บาทต่อปีค่ะ แต่จะหักได้จริงเท่ากับ 15% ของเงินได้พึงประเมินที่ต้องเสียภาษีในแต่ละปี โดยไม่เกิน 200,000 บาท ตัวอย่างเช่น - เงินได้ 1,000,000 บาท → หักได้ 15% = 150,000 บาท (น้อยกว่า 200,000 บาท) - เงินได้ 2,000,000 บาท → หักได้ 300,000 บาท แต่ติดเพดาน → หักได้แค่ 200,000 บาท สิทธินี้ต้องใช้กรมธรรม์ที่มีเงื่อนไขครบถ้วน เช่น - เริ่มจ่ายบำนาญเมื่ออายุ 55 ปีขึ้นไปจนถึง 85 ปีหรือมากกว่า - มีกำหนดเวลาอย่างน้อย 10 ปี - เป็นกรมธรรม์ที่จ่ายผลประโยชน์เป็นรายงวดสม่ำเสมอ หากใช้สิทธินี้แล้วผิดเงื่อนไขจะหมดสิทธิ และต้องยื่นแบบเพิ่มเติมตามมาตรา 27ค่ะ ต้องการ","ประกาศอธิบดีกรมสรรพากรเกี่ยวกับภาษีเงินได้","S8"
"Q67","สิทธิ์ลดหย่อน","ปานกลาง","1","ค่าฝากครรภ์และค่าคลอดบุตรลดหย่อนได้เท่าไหร่","ผ่าน","ครบ","-","","0","ค่าฝากครรภ์และค่าคลอดบุตร | ค่าลดหย่อนบุตรและบุตรคนที่สองเป็นต้นไป | ค่าลดหย่อนบิดามารดาและค่าอุปการะคนพิการ","25722","ค่าฝากครรภ์และค่าคลอดบุตรลดหย่อนได้สูงสุด 60,000 บาทต่อการตั้งครรภ์หนึ่งครั้งค่ะ หากตั้งครรภ์ลูกแฝดหรือแท้งแล้วตั้งครรภ์ใหม่ในปีภาษีเดียวกัน ใช้สิทธิได้ทั้งสองครั้ง โดยแต่ละครั้งไม่เกิน 60,000 บาท และหักเฉพาะค่าใช้จ่ายที่จ่ายเองจริงเท่านั้นค่ะ ต้องมีหลักฐานประกอบ เช่น ใบเสร็จรับเงินและใบรับรองแพทย์จากสถานพยาบาลค่ะ","กฎกระทรวง ฉบับที่ 338","S9"
"Q68","สิทธิ์ลดหย่อน","ปานกลาง","1","บริจาคพรรคการเมืองลดหย่อนได้เท่าไหร่","ผ่าน","ครบ","-","","0","เงินบริจาคทั่วไปและเงินบริจาคที่หักได้สองเท่า | ลำดับการหักค่าใช้จ่ายและค่าลดหย่อนที่ถูกต้อง | ค่าลดหย่อนนโยบายรัฐ ปี 2567","6743","บริจาคพรรคการเมืองลดหย่อนได้สูงสุด 10,000 บาทค่ะ","พระราชบัญญัติประกอบรัฐธรรมนูญว่าด้วยพรรคการเมือง","S1"
"Q69","สิทธิ์ลดหย่อน","ยาก","1","เงินบริจาคหักได้ไม่เกินกี่เปอร์เซ็นต์ของเงินได้หลังหักค่าใช้จ่ายและค่าลดหย่อน","ผ่าน","ครบ","-","","0","ลำดับการหักค่าใช้จ่ายและค่าลดหย่อนที่ถูกต้อง | เงินบริจาคทั่วไปและเงินบริจาคที่หักได้สองเท่า | ค่าลดหย่อนนโยบายรัฐ ปี 2567","28756","เงินบริจาคหักได้ไม่เกินร้อยละ 10 ของเงินได้หลังหักค่าใช้จ่ายและค่าลดหย่อนอื่นทั้งหมดแล้วค่ะ เรียงลำดับการหักคือ: - รวมเงินได้พึงประเมิน - หักค่าใช้จ่ายตามประเภท - หักค่าลดหย่อนอื่น ๆ (เช่น ดอกเบี้ยบ้าน เบี้ยประกันชีวิต) - คำนวณเพดานร้อยละ 10 สำหรับเงินบริจาค ข้อมูลอ้างอิงจากประมวลรัษฎากร มาตรา 47(7) และพระราชกฤษฎีกา ต้องการทราบรายละเอียดเพิ่มเติมไหมคะ?","ประมวลรัษฎากร มาตรา 47(7)","S1"
"Q70","สิทธิ์ลดหย่อน","ยาก","1","ขาย RMF ก่อนครบเงื่อนไขต้องทำอย่างไร","ผ่าน","ครบ","-","","0","ผลที่ตามมาเมื่อผิดเงื่อนไขกองทุนหรือประกัน | เบี้ยประกันชีวิตแบบบำนาญ ลดหย่อนได้ 15% ของเงินได้ ไม่เกิน 200,000 บาท | เพดานรวม 500,000 บาทของกลุ่มเกษียณ นับอะไรบ้างและลำดับการใช้สิทธิ","33214","หากขายกองทุน RMF ก่อนครบ 5 ปีหรือก่อนอายุ 55 ปีบริบูรณ์ จะต้องคืนภาษีที่ได้รับยกเว้นไปแล้วพร้อมเงินเพิ่มตามมาตรา 27(ง) และเสียค่าปรับร้อยละ 1.5 ต่อเดือนนับแต่วันที่พ้นกำหนดยื่นแบบของปีภาษีที่ใช้สิทธิ์ ต้องยื่นแบบเพิ่มเติมสำหรับปีภาษีที่เกี่ยวข้องและชำระภาษีพร้อมเงินเพิ่มโดยเร็วที่สุด เพื่อลดภาระค่าปรับให้น้อยที่สุด หากต้องการคำแนะนำเฉพาะเจาะจงเพิ่มเติม สามารถสอบถามรายละเอียดเพิ่มเติมได้เลยค่ะ","ประกาศอธิบดีกรมสรรพากรเกี่ยวกับภาษีเงินได้ ฉบับที่ 171","S9"
"Q71","กำหนดยื่นภาษี","ง่าย","1","ภ.ง.ด.91 ใช้กับใคร","ผ่าน","ครบ","-","","0","เลือกระหว่าง ภ.ง.ด.90 และ ภ.ง.ด.91 ให้ถูก | ความแตกต่างระหว่างแบบ ภ.ง.ด.90 และ ภ.ง.ด.91 | แบบ ภ.ง.ด.90 ภ.ง.ด.91 และกำหนดเวลายื่น","12086","ใช้กับผู้มีเงินได้จากการจ้างแรงงานตามมาตรา 40(1) เพียงประเภทเดียวตลอดปีภาษี เช่น พนักงานบริษัท ข้าราชการ ลูกจ้างที่ได้รับเงินเดือนค่าจ้างอย่างเดียว","ประมวลรัษฎากร มาตรา 56","S3"
"Q72","กำหนดยื่นภาษี","ง่าย","1","ภ.ง.ด.90 ใช้กับใคร","ผ่าน","ครบ","-","","0","เลือกระหว่าง ภ.ง.ด.90 และ ภ.ง.ด.91 ให้ถูก | ความแตกต่างระหว่างแบบ ภ.ง.ด.90 และ ภ.ง.ด.91 | แบบ ภ.ง.ด.90 ภ.ง.ด.91 และกำหนดเวลายื่น","8578","ใช้ภ.ง.ด.90 กับผู้มีรายได้หลายประเภท เช่น มีเงินเดือนและรับงานฟรีแลนซ์ มีเงินเดือนและค่าเช่า หรือมีรายได้เสริมใดๆ เลย","ประมวลรัษฎากร มาตรา 56","S3"
"Q73","กำหนดยื่นภาษี","ปานกลาง","1","ภ.ง.ด.1 คือแบบอะไร","ผ่าน","ครบ","-","","0","สรุปแบบแสดงรายการภาษีทุกชนิดและหน้าที่ของแต่ละแบบ | เลือกระหว่าง ภ.ง.ด.90 และ ภ.ง.ด.91 ให้ถูก | ความแตกต่างระหว่างแบบ ภ.ง.ด.90 และ ภ.ง.ด.91","16610","ภ.ง.ด.1 คือแบบแสดงรายการภาษีเงินได้บุคคลธรรมดาสำหรับการหักภาษีเงินได้บุคคลธรรมดา ณ ที่จ่าย จากเงินเดือนค่าจ้างตามมาตรา 40(1) และ (2) โดยผู้จ่ายเงินเป็นผู้ยื่นแบบรายเดือนภายในวันที่ 7 ของเดือนถัดไป","ประมวลรัษฎากร มาตรา 50","S9"
"Q74","กำหนดยื่นภาษี","ปานกลาง","1","ภ.ง.ด.1ก ยื่นเมื่อไหร่","ผ่าน","ครบ","-","","0","แบบ ภ.ง.ด.90 ภ.ง.ด.91 และกำหนดเวลายื่น | สรุปแบบแสดงรายการภาษีทุกชนิดและหน้าที่ของแต่ละแบบ | ความแตกต่างระหว่างแบบ ภ.ง.ด.90 และ ภ.ง.ด.91","13202","ภ.ง.ด.1ก ต้องยื่นภายในเดือนกุมภาพันธ์ของปีถัดไปหลังจากสิ้นปีภาษีค่ะ ตัวอย่าง เช่น ปีภาษี 2567 ส่งแบบภายในเดือนกุมภาพันธ์ 2568","ประมวลรัษฎากร มาตรา 58","S9"
"Q75","กำหนดยื่นภาษี","ปานกลาง","1","ภ.พ.30 ยื่นภายในวันที่เท่าไหร่ของเดือนถัดไป","ผ่าน","ครบ","-","","0","ภาษีมูลค่าเพิ่ม VAT อัตราและเกณฑ์จดทะเบียน | สรุปแบบแสดงรายการภาษีทุกชนิดและหน้าที่ของแต่ละแบบ","8956","ยื่นภายในวันที่ 15 ของเดือนถัดไปค่ะ คำถามเพิ่มเติมเกี่ยวกับภาษีอะไรได้ไหมคะ?","ประมวลรัษฎากร มาตรา 83","S9"
"Q76","กำหนดยื่นภาษี","ปานกลาง","1","ภาษีต้องชำระเท่าไหร่ถึงจะขอผ่อนได้ และผ่อนได้กี่งวด","ผ่าน","ครบ","-","","0","การผ่อนชำระภาษีและช่องทางการชำระเงิน | ระบบยื่นแบบออนไลน์ E-FILING ของกรมสรรพากร | ปฏิทินภาษีของผู้เสียภาษีบุคคลธรรมดาตลอดปี","17685","ผู้ทดสอบระบบคะ คุณสามารถขอผ่อนชำระภาษีเงินได้บุคคลธรรมดาได้เมื่อภาษีที่ต้องชำระอย่างน้อย 3,000 บาทขึ้นไป และมีสิทธิ์ขอผ่อนชำระได้ 3 งวดเท่าๆ กัน โดยงวดแรกชำระพร้อมยื่นแบบภายในกำหนดเวลา และงวดถัดไปชำระภายใน 1 เดือนนับแต่วันที่ชำระงวดแรกค่ะ","ประมวลรัษฎากร มาตรา 64","S9"
"Q77","กำหนดยื่นภาษี","ปานกลาง","1","คู่สมรสที่มีเงินได้ทั้งคู่ต้องยื่นภาษีรวมหรือแยก","ผ่าน","ครบ","-","","0","เกณฑ์เงินได้ที่ทำให้ต้องยื่นแบบแสดงรายการ | การยื่นภาษีของสามีภริยา ยื่นรวมหรือแยก | แบบ ภ.ง.ด.90 ภ.ง.ด.91 และกำหนดเวลายื่น","46765","คู่สมรสที่มีเงินได้ทั้งคู่สามารถเลือกวิธียื่นได้ 3 แบบตามมาตรา 57 ฉของประมวลรัษฎากรค่ะ - **ยื่นรวมกัน**: ยื่นแบบเดียวในชื่อฝ่ายใดฝ่ายหนึ่ง ทั้งสองคนได้ลดหย่อนส่วนตัวและคู่สมรสรวมกัน 60,000 บาทต่อคน - **ยื่นแยกกัน**: ยื่นแบบแยกตามคนละคน แต่ละคนหักลดหย่อนส่วนตัว 60,000 บาท และบุตร/บิดามารดาคนละครึ่งหนึ่ง - **ยื่นเฉพาะเงินเดือนรวมกัน**: เงินเดือนทั้งสองคนรวมยื่นในชื่อฝ่ายใดฝ่ายหนึ่ง ส่วนเงินได้อื่นๆ ยื่นแยกตามประเภท ควรเลือกวิธีที่เหมาะสมกับสถานการณ์ เช่น หากรายได้ใกล้เคียงกัน การยื่นแยกอาจเสียภาษีน้อยกว่า เพราะใช้อัตราภาษีขั้นต่ำของแต่ละคน ส่วนหากฝ่ายหนึ่งมีรายได้น้อยมาก การยื่นรวมอาจคุ้มค่าเพรา","ประมวลรัษฎากร มาตรา 57 ฉ","S3"
"Q78","กำหนดยื่นภาษี","ยาก","1","ลืมยื่นภาษีปีที่แล้ว ยังยื่นย้อนหลังได้ไหม","ผ่าน","ครบ","-","","0","ยื่นภาษีย้อนหลังและอายุความการประเมิน | เกณฑ์เงินได้ที่ทำให้ต้องยื่นแบบแสดงรายการ | แบบ ภ.ง.ด.90 ภ.ง.ด.91 และกำหนดเวลายื่น","33071","ได้ค่ะ ผู้ทดสอบระบบสามารถยื่นภาษีย้อนหลังได้ภายในอายุความตามกฎหมาย ซึ่งกรณีไม่เคยยื่นแบบเลย อายุความอาจยาวถึง 10 ปี และยังมีสิทธิขอคืนภาษีได้ภายใน 3 ปีนับแต่วันสุดท้ายแห่งกำหนดเวลายื่นแบบ หากยื่นย้อนหลังแล้วจะเสียค่าปรับอาญาไม่เกิน 2,000 บาทต่อแบบ และเงินเพิ่มร้อยละ 1.5 ต่อเดือนของภาษีที่ต้องชำระ หากยื่นล่าช้าเกินกำหนด ควรยื่นโดยเร็วเพื่อลดภาระค่าปรับและขอคำแนะนำจากสำนักงานสรรพากรพื้นที่หากมีรายได้สูงหรือหลายปีติดต่อกันค่ะ ต้องการให้ช่วยตรวจสอบรายได้ปีนี้ไหมคะ?","ประมวลรัษฎากร มาตรา 19 และมาตรา 35","S4 S5"
"Q79","กำหนดยื่นภาษี","ยาก","1","ยื่นแบบไปแล้วแต่กรอกผิด ต้องทำอย่างไร","ผ่าน","ครบ","-","","0","ยื่นแบบผิดหรือลืมใส่รายการ ต้องยื่นเพิ่มเติม | ระบบยื่นแบบออนไลน์ E-FILING ของกรมสรรพากร | เกณฑ์เงินได้ที่ทำให้ต้องยื่นแบบแสดงรายการ","34208","ต้องยื่นแบบเพิ่มเติมโดยยื่นแบบชนิดเดิมของปีภาษีเดิมอีกครั้ง และระบุว่าเป็นการยื่นเพิ่มเติม โดยกรอกรายการที่ถูกต้องทั้งหมด ไม่ใช่กรอกเฉพาะส่วนที่แก้ หากยื่นเพิ่มเติมภายในกำหนดเวลายื่นแบบปกติ จะไม่เสียเงินเพิ่มและค่าปรับ แต่ถ้าแก้แล้วต้องชำระภาษีเพิ่ม และเลยกำหนดเวลายื่นแบบปกติมาแล้ว จะต้องเสียเงินเพิ่มร้อยละ 1.5 ต่อเดือนของภาษีส่วนที่ขาด แนะนำให้ยื่นเพิ่มเติมทางออนไลน์ที่ rd.go.th หรือยื่นที่สำนักงานสรรพากรพื้นที่สาขา ต้องการให้ช่วยตรวจสอบรายละเอียดเพิ่มเติมไหมครับ?","ประมวลรัษฎากร มาตรา 22","S9"
"Q80","กำหนดยื่นภาษี","ปานกลาง","1","ยื่นภาษีออนไลน์ที่เว็บไซต์อะไร","ผ่าน","ครบ","-","","0","ขั้นตอนการยื่นภาษีออนไลน์ที่เว็บไซต์กรมสรรพากร | ระบบยื่นแบบออนไลน์ E-FILING ของกรมสรรพากร | แบบ ภ.ง.ด.90 ภ.ง.ด.91 และกำหนดเวลายื่น","9531","ยื่นภาษีออนไลน์ได้ที่เว็บไซต์ https://efiling.rd.go.th/rd-efiling-web/login หรือเข้าที่ https://www.rd.go.th ก็ได้ค่ะ","เว็บไซต์กรมสรรพากร","S9"
"Q81","กำหนดยื่นภาษี","ปานกลาง","1","ต้องเตรียมเอกสารอะไรบ้างก่อนยื่นภาษี","ผ่าน","ครบ","-","","0","เอกสารที่ต้องเตรียมก่อนยื่นภาษี | เกณฑ์เงินได้ที่ทำให้ต้องยื่นแบบแสดงรายการ | แบบ ภ.ง.ด.90 ภ.ง.ด.91 และกำหนดเวลายื่น","58145","ต้องเตรียมเอกสารต่อไปนี้ก่อนยื่นภาษีค่ะ - หนังสือรับรองการหักภาษี ณ ที่จ่าย แบบ 50 ทวิ จากนายจ้างและผู้จ่ายเงินได้ทุกราย - หลักฐานรายรับสำหรับผู้มีเงินได้จากธุรกิจหรืองานอิสระ - หนังสือรับรองเบี้ยประกันชีวิตและประกันสุขภาพจากบริษัทประกัน - หนังสือรับรองการซื้อหน่วยลงทุน RMF SSF หรือกองทุนที่ใช้สิทธิได้ - หนังสือรับรองการหักเงินสมทบกองทุนประกันสังคม - หนังสือรับรองดอกเบี้ยเงินกู้ยืมเพื่อที่อยู่อาศัยจากสถาบันการเงิน - ใบเสร็จรับเงินบริจาค หรือหลักฐานการบริจาคผ่านระบบ e-Donation - หนังสือรับรองการหักลดหย่อนบิดามารดา แบบ ล.ย.03 - สำเนาบัตรประจำตัวคนพิการ กรณีใช้สิทธิอุปการะคนพิการ - ใบเสร็จค่าฝากค","ประมวลรัษฎากร มาตรา 50 ทวิ","S9"
"Q82","กำหนดยื่นภาษี","ยาก","1","ขอคืนภาษีมีอายุความกี่ปี","ผ่าน","ครบ","-","","0","วิธีขอคืนภาษีและระยะเวลาที่ได้รับเงิน | ยื่นขอคืนภาษีแล้วเงินยังไม่เข้า | ยื่นภาษีย้อนหลังและอายุความการประเมิน","9110","ขอคืนภาษีมีอายุความ 3 ปีนับแต่วันสุดท้ายแห่งกำหนดเวลายื่นแบบ หากเลยกำหนดแล้วจะหมดสิทธิขอคืน","ประมวลรัษฎากร มาตรา 27 ตรี","S9"
"Q83","กฎหมายภาษี","ง่าย","1","เงินได้พึงประเมินมีกี่ประเภท","ผ่าน","ครบ","-","","0","เงินได้พึงประเมิน 8 ประเภทตามมาตรา 40 | ภาษีคริปโตเคอร์เรนซีและโทเคนดิจิทัล | เบี้ยประกันชีวิตแบบบำนาญ ลดหย่อนได้ 15% ของเงินได้ ไม่เกิน 200,000 บาท","40362","เงินได้พึงประเมินแบ่งออกเป็น 8 ประเภทตามมาตรา 40 ประมวลรัษฎากรค่ะ - เงินได้จากการจ้างแรงงาน เช่น เงินเดือน ค่าจ้าง - เงินได้จากหน้าที่หรือตำแหน่งงานที่ทำ - ค่าแห่งกู๊ดวิลล์ ค่าลิขสิทธิ์ สิทธิบัตร - ดอกเบี้ย เงินปันผล เงินส่วนแบ่งกำไร - เงินได้จากการให้เช่าทรัพย์สิน - เงินได้จากวิชาชีพอิสระ เช่น กฎหมาย วิศวกรรม - เงินได้จากการรับเหมาที่ลงทุนจัดหาสัมภาระสำคัญ - เงินได้จากธุรกิจ การพาณิชย์ เกษตรกรรม อุตสาหกรรม ผู้มีเงินได้หลายประเภทต้องนำมารวมคำนวณทั้งหมดค่ะ ต้องการทราบรายละเอียดเพิ่มเติมไหมคะ?","ประมวลรัษฎากร มาตรา 40","S6"
"Q84","กฎหมายภาษี","ปานกลาง","1","ค่าเช่าบ้านหักค่าใช้จ่ายได้กี่เปอร์เซ็นต์","ผ่าน","ครบ","-","","0","ค่าเช่าทรัพย์สิน 40(5) อัตราหักค่าใช้จ่ายตามประเภททรัพย์สิน | การหักค่าใช้จ่ายเงินเดือนและค่าจ้าง 40(1) และ 40(2) | การหักค่าใช้จ่ายค่าลิขสิทธิ์และกู๊ดวิลล์ 40(3)","14125","ค่าเช่าบ้านหักค่าใช้จ่ายได้อัตรา 30% เนื่องจากบ้าน โรงเรือน สิ่งปลูกสร้างอย่างอื่น แพ เป็นทรัพย์สินประเภทที่ต้องหักค่าใช้จ่ายเหมาได้ร้อยละ 30ตามมาตรา 40(5)ของประมวลรัษฎากร","พระราชกฤษฎีกา ฉบับที่ 11","S10"
"Q85","กฎหมายภาษี","ปานกลาง","1","รับเหมาก่อสร้างหักค่าใช้จ่ายได้กี่เปอร์เซ็นต์","ผ่าน","ครบ","-","","0","วิชาชีพอิสระ 40(6) และการรับเหมา 40(7) | การหักค่าใช้จ่ายเงินเดือนและค่าจ้าง 40(1) และ 40(2) | การหักค่าใช้จ่ายค่าลิขสิทธิ์และกู๊ดวิลล์ 40(3)","20338","ตามมาตรา 40(7) ประมวลรัษฎากร เงินได้จากการรับเหมาก่อสร้างที่ผู้รับเหมาต้องลงทุนจัดหาสัมภาระในส่วนสำคัญนอกจากเครื่องมือ จะหักค่าใช้จ่ายเหมาร้อยละ 60 หากไม่ต้องลงทุนจัดหาสัมภาระจะถือเป็นเงินได้ประเภท 40(2) หักได้เพียงร้อยละ 50 แต่ไม่เกิน 100,000 บาท คุณภาษี","พระราชกฤษฎีกา ฉบับที่ 11","S10"
"Q86","กฎหมายภาษี","ปานกลาง","1","วิชาชีพอิสระด้านกฎหมายหักค่าใช้จ่ายได้กี่เปอร์เซ็นต์","ผ่าน","ครบ","-","","0","วิชาชีพอิสระ 40(6) และการรับเหมา 40(7) | การหักค่าใช้จ่ายเงินเดือนและค่าจ้าง 40(1) และ 40(2) | การหักค่าใช้จ่ายค่าลิขสิทธิ์และกู๊ดวิลล์ 40(3)","8651","สำหรับวิชาชีพอิสระด้านกฎหมาย ตามมาตรา 40(6) หักค่าใช้จ่ายได้ร้อยละ 30 เนื่องจากอยู่ในกลุ่มวิชาชีพอิสระอื่นนอกจาก ""ประกอบโรคศิลปะ""","พระราชกฤษฎีกา ฉบับที่ 11","S10"
"Q87","กฎหมายภาษี","ยาก","1","การประกอบโรคศิลปะหักค่าใช้จ่ายได้กี่เปอร์เซ็นต์","ผ่าน","ครบ","-","","0","การหักค่าใช้จ่ายเงินเดือนและค่าจ้าง 40(1) และ 40(2) | การหักค่าใช้จ่ายค่าลิขสิทธิ์และกู๊ดวิลล์ 40(3) | ค่าเช่าทรัพย์สิน 40(5) อัตราหักค่าใช้จ่ายตามประเภททรัพย์สิน","6746","การประกอบโรคศิลปะหักค่าใช้จ่ายได้ 60 เปอร์เซ็นต์ค่ะ","พระราชกฤษฎีกา ฉบับที่ 11","S10"
"Q88","กฎหมายภาษี","ปานกลาง","1","อัตราภาษีสูงสุดของบุคคลธรรมดาคือเท่าไหร่","ผ่าน","ครบ","-","","0","ฐานภาษีและอัตราภาษีเงินได้บุคคลธรรมดา ปี 2567 | อัตราภาษีเงินได้บุคคลธรรมดาแบบขั้นบันได | อัตราภาษีหัก ณ ที่จ่ายที่พบบ่อยสำหรับบุคคลธรรมดา","11495","อัตราภาษีเงินได้บุคคลธรรมดาสูงสุดคือ 35% เงินได้สุทธิเกินกว่า 5,000,000 บาทต่อปีจะถูกหักภาษีอัตรา 35%","บัญชีอัตราภาษีเงินได้","S2"
"Q89","กฎหมายภาษี","ปานกลาง","1","เงินได้สุทธิเท่าไหร่แรกที่ได้รับยกเว้นภาษี","ไม่ผ่าน","ขาด: 150,000","-","","0","เงินได้ที่ได้รับยกเว้นไม่ต้องนำมารวมคำนวณภาษี | อัตราภาษีเงินได้บุคคลธรรมดาแบบขั้นบันได | สิทธิยกเว้นเงินได้ของผู้สูงอายุและผู้พิการ","27549","เงินได้สุทธิที่ได้รับยกเว้นภาษีคือ 0 บาทค่ะ ตามมาตรา 42 ประมวลรัษฎากร เงินได้บางประเภท เช่น ค่าเบี้ยเลี้ยง ค่าเดินทาง การอุปการะโดยหน้าที่ธรรมจรรยา เงินรับมรดก รางวัลสลาก กองทุนออมทรัพย์ ฯลฯ จะได้รับยกเว้นไม่ต้องนำมารวมคำนวณภาษี แต่เงินได้สุทธิรวมทั้งหมดที่ใช้คำนวณภาษีเริ่มจากยอดที่ไม่ได้ยกเว้นแล้วค่ะ ต้องการทราบรายละเอียดเพิ่มเติมไหมคะ?","บัญชีอัตราภาษีเงินได้","S2"
"Q90","กฎหมายภาษี","ยาก","1","อายุ 65 ปีขึ้นไปได้รับยกเว้นเงินได้เท่าไหร่","ผ่าน","ครบ","-","","0","เงินได้ที่ได้รับยกเว้นไม่ต้องนำมารวมคำนวณภาษี | สิทธิยกเว้นเงินได้ของผู้สูงอายุและผู้พิการ","14309","ผู้ทดสอบระบบคะ คุณอายุ 65 ปีขึ้นไปจะได้รับยกเว้นเงินได้สูงสุด 190,000 บาทต่อปีค่ะ หากมีคำถามเพิ่มเติมเกี่ยวกับการคำนวณภาษีหรือหลักเกณฑ์อื่น ๆ ยินดีช่วยเหลือครับ","กฎกระทรวง ฉบับที่ 126","S8"
"Q91","กฎหมายภาษี","ยาก","1","เงินปันผลถูกหักภาษี ณ ที่จ่ายกี่เปอร์เซ็นต์","ผ่าน","ครบ","-","","0","ดอกเบี้ยและเงินปันผล 40(4) กับการเลือกเสียภาษีสุดท้าย | ไม่ได้รับหนังสือรับรองหักภาษี ณ ที่จ่าย 50 ทวิ | การหักภาษี ณ ที่จ่ายจากเงินเดือน และการขอคืน","8324","เงินปันผลจากบริษัทไทยถูกหักภาษี ณ ที่จ่ายในอัตราร้อยละ 10 เลยค่ะ","ประมวลรัษฎากร มาตรา 50","S9"
