รหัส,หมวด,ความยาก,รอบที่,คำถาม,ผล,เหตุผล,เรียกเครื่องมือ,ข้อมูลที่ส่งให้เครื่องมือ,รอบที่เรียกเครื่องมือ,ความรู้ที่ค้นเจอ,เวลา_ms,คำตอบ,ฐานกฎหมาย,แหล่งอ้างอิง
"Q58","บทลงโทษ","ปานกลาง","1","ภาษีค้าง 1,000 บาท ยื่นเกินกำหนด 20 วัน ต้องเสียเท่าไหร่","ผ่าน","พบ 2,015","calculate_late_filing_penalty","{""daysLate"":20,""taxDue"":1000}","1","ค่าปรับอาญากรณีไม่ยื่นแบบหรือยื่นล่าช้า","3175","ต้องเสียเงินเพิ่มและค่าปรับรวม 2,015 บาท (เงินเพิ่ม 15 บาท และค่าปรับ 2,000 บาท) เมื่อรวมกับภาษีค้างชำระ 1,000 บาท จะต้องชำระทั้งสิ้น 3,015 บาทค่ะ - เงินเพิ่มคำนวณจากภาษี 1,000 บาท คูณ 1.5% เป็นเวลา 1 เดือน เท่ากับ 15 บาท - ค่าปรับกรณีล่าช้าเกิน 7 วัน ตามแนวปฏิบัติทั่วไปคือ 2,000 บาท - จำนวนค่าปรับเป็นอำนาจเปรียบเทียบปรับของเจ้าพนักงาน กรุณาตรวจสอบกับสำนักงานสรรพากรพื้นที่อีกครั้งนะคะ ภาษี 1161 💸","ประมวลรัษฎากร มาตรา 35","S4 S5"
"Q59","สิทธิ์ลดหย่อน","ง่าย","1","ค่าลดหย่อนคู่สมรสได้เท่าไหร่","ผ่าน","ครบ","-","","0","ค่าลดหย่อนส่วนตัวและคู่สมรส | ค่าลดหย่อนบิดามารดาและค่าอุปการะคนพิการ | ลำดับการหักค่าใช้จ่ายและค่าลดหย่อนที่ถูกต้อง","1549","ค่าลดหย่อนคู่สมรสสามารถหักลดหย่อนได้ 60,000 บาทค่ะ เงื่อนไขคือคู่สมรสต้องไม่มีเงินได้ในปีภาษีนั้น หรือมีเงินได้แต่เลือกยื่นภาษีรวมกัน และต้องเป็นสามีภริยากันตลอดปีภาษีค่ะ ภาษีเป็นเรื่องละเอียดอ่อน หากมีข้อสงสัยเพิ่มเติมสามารถสอบถามกรมสรรพากรที่หมายเลข 1161 ได้นะคะ ภาษี ภาษี ภาษี 🌸","ประมวลรัษฎากร มาตรา 47(1)(ข)","S1"
"Q60","สิทธิ์ลดหย่อน","ง่าย","1","เลี้ยงดูบิดามารดาลดหย่อนได้สูงสุดกี่คน","ผ่าน","ครบ","-","","0","ค่าลดหย่อนบิดามารดาและค่าอุปการะคนพิการ | เบี้ยประกันสุขภาพบิดามารดา หักได้ 15,000 บาท และวิธีเฉลี่ยเมื่อลูกหลายคนช่วยกันจ่าย | ลำดับการหักค่าใช้จ่ายและค่าลดหย่อนที่ถูกต้อง","2370","การลดหย่อนค่าอุปการะเลี้ยงดูบิดามารดาสามารถใช้สิทธิได้สูงสุด 4 คนค่ะ โดยมีเงื่อนไขว่าบิดามารดาต้องมีอายุ 60 ปีบริบูรณ์ขึ้นไปในปีภาษีนั้น และมีเงินได้ไม่เกิน 30,000 บาทต่อปี รวมถึงต้องมีหนังสือรับรองการหักลดหย่อน (แบบ ล.ย.03) ค่ะ 👵👴","ประมวลรัษฎากร มาตรา 47(1)(ญ)","S1"
"Q61","สิทธิ์ลดหย่อน","ปานกลาง","1","บิดามารดาต้องอายุเท่าไหร่ถึงจะใช้สิทธิลดหย่อนได้","ผ่าน","ครบ","-","","0","ค่าลดหย่อนบิดามารดาและค่าอุปการะคนพิการ | เบี้ยประกันสุขภาพบิดามารดา หักได้ 15,000 บาท และวิธีเฉลี่ยเมื่อลูกหลายคนช่วยกันจ่าย | ลำดับการหักค่าใช้จ่ายและค่าลดหย่อนที่ถูกต้อง","3368","บิดามารดาต้องมีอายุ 60 ปีบริบูรณ์ขึ้นไปในปีภาษีนั้นถึงจะใช้สิทธิลดหย่อนได้ค่ะ - ลดหย่อนได้คนละ 30,000 บาท สูงสุดไม่เกิน 4 คน รวมสูงสุด 120,000 บาท - บิดามารดาต้องมีเงินได้ในปีภาษีไม่เกิน 30,000 บาท - ต้องมีหนังสือรับรองการหักลดหย่อน (แบบ ล.ย.03) จากบิดามารดาค่ะ 👵👴","ประมวลรัษฎากร มาตรา 47(1)(ญ)","S1"
"Q62","สิทธิ์ลดหย่อน","ปานกลาง","1","อุปการะคนพิการลดหย่อนได้เท่าไหร่","ผ่าน","ครบ","-","","0","ค่าลดหย่อนส่วนตัวและครอบครัว ปี 2567 | มาตรการลดหย่อนรายปีที่เปลี่ยนเงื่อนไขทุกปี | กองทุนการออมแห่งชาติ กอช. ลดหย่อนได้ตามจริง ไม่เกิน 30,000 บาท","1583","การอุปการะคนพิการสามารถนำมาหักลดหย่อนภาษีได้คนละ 60,000 บาทค่ะ โดยมีเงื่อนไขว่าผู้พิการต้องมีบัตรประจำตัวคนพิการตามกฎหมาย และคุณต้องมีชื่อเป็นผู้ดูแลในบัตรประจำตัวคนพิการนั้นด้วยค่ะ 👩‍🦽","ประมวลรัษฎากร มาตรา 47(1)(ฎ)","S1"
"Q63","สิทธิ์ลดหย่อน","ปานกลาง","1","ประกันสุขภาพบิดามารดาลดหย่อนได้เท่าไหร่","ผ่าน","ครบ","-","","0","เบี้ยประกันสุขภาพบิดามารดา หักได้ 15,000 บาท และวิธีเฉลี่ยเมื่อลูกหลายคนช่วยกันจ่าย | ค่าลดหย่อนบิดามารดาและค่าอุปการะคนพิการ | ประกันชีวิตและประกันสุขภาพ","1533","เบี้ยประกันสุขภาพบิดามารดาสามารถนำมาลดหย่อนภาษีได้ตามที่จ่ายจริง แต่ไม่เกิน 15,000 บาทต่อปีค่ะ - เป็นวงเงินแยกต่างหากจากประกันสุขภาพของตนเอง - บิดามารดาต้องมีเงินได้ในปีภาษีไม่เกิน 30,000 บาท - กรณีบุตรหลายคนร่วมกันจ่าย ให้เฉลี่ยสิทธิตามจำนวนเงินที่จ่ายจริงของแต่ละคนค่ะ 🩺","ประกาศอธิบดีกรมสรรพากรเกี่ยวกับภาษีเงินได้","S1 S8"
"Q64","สิทธิ์ลดหย่อน","ปานกลาง","1","กองทุนสำรองเลี้ยงชีพลดหย่อนได้เท่าไหร่","ผ่าน","ครบ","-","","0","กองทุนการออมแห่งชาติ กอช. ลดหย่อนได้ตามจริง ไม่เกิน 30,000 บาท | ค่าลดหย่อนกองทุนและประกัน ปี 2567 | กองทุนสำรองเลี้ยงชีพเมื่อลาออกหรือเกษียณ","1539","เงินสะสมกองทุนสำรองเลี้ยงชีพ (PVD) สามารถนำมาหักลดหย่อนภาษีได้ตามจำนวนที่จ่ายจริง แต่ไม่เกิน 15% ของเงินได้ที่ต้องเสียภาษี และเมื่อรวมกับกองทุนเพื่อการเกษียณอื่น ๆ เช่น RMF, SSF, กบข., กอช. และประกันชีวิตแบบบำนาญแล้ว ต้องไม่เกิน 500,000 บาทต่อปีค่ะ 📈","กฎกระทรวง ฉบับที่ 126","S8"
"Q65","สิทธิ์ลดหย่อน","ปานกลาง","1","กองทุนการออมแห่งชาติ กอช. ลดหย่อนได้เท่าไหร่","ผ่าน","ครบ","-","","0","กองทุนการออมแห่งชาติ กอช. ลดหย่อนได้ตามจริง ไม่เกิน 30,000 บาท | ค่าลดหย่อนกองทุนและประกัน ปี 2567 | มาตรการลดหย่อนรายปีที่เปลี่ยนเงื่อนไขทุกปี","1486","กองทุนการออมแห่งชาติ หรือ กอช. สามารถนำมาหักลดหย่อนภาษีได้ตามจำนวนเงินที่จ่ายจริง แต่ไม่เกิน 30,000 บาทต่อปีค่ะ ทั้งนี้ เงินสะสม กอช. เมื่อรวมกับกองทุนสำรองเลี้ยงชีพ กบข. กองทุนสงเคราะห์ครูโรงเรียนเอกชน RMF SSF และเบี้ยประกันชีวิตแบบบำนาญ จะต้องรวมกันไม่เกิน 500,000 บาทในปีภาษีเดียวกันค่ะ 💰","กฎกระทรวง ฉบับที่ 126","S8"
"Q66","สิทธิ์ลดหย่อน","ปานกลาง","1","ประกันชีวิตแบบบำนาญลดหย่อนได้เท่าไหร่","ผ่าน","ครบ","-","","0","เบี้ยประกันชีวิตแบบบำนาญ ลดหย่อนได้ 15% ของเงินได้ ไม่เกิน 200,000 บาท | กองทุนการออมแห่งชาติ กอช. ลดหย่อนได้ตามจริง ไม่เกิน 30,000 บาท","1704","ประกันชีวิตแบบบำนาญสามารถลดหย่อนได้ตามจริงสูงสุด 15% ของเงินได้ที่ต้องเสียภาษี แต่ไม่เกิน 200,000 บาทค่ะ - โดยต้องเป็นกรมธรรม์ที่มีกำหนดเวลาตั้งแต่ 10 ปีขึ้นไปและจ่ายผลประโยชน์บำนาญเมื่ออายุ 55 ปีขึ้นไป - หากรวมกับกองทุนสำรองเลี้ยงชีพ กบข. กองทุนสงเคราะห์ครูโรงเรียนเอกชน RMF SSF และ กอช. แล้ว ต้องไม่เกิน 500,000 บาทต่อปี - กรณีซื้อประกันบำนาญ ให้ใช้สิทธิประกันชีวิตแบบทั่วไปจนเต็ม 100,000 บาทก่อน ส่วนที่เหลือจึงนำมาใช้สิทธิประกันบำนาญได้ค่ะ 📋","ประกาศอธิบดีกรมสรรพากรเกี่ยวกับภาษีเงินได้","S8"
"Q67","สิทธิ์ลดหย่อน","ปานกลาง","1","ค่าฝากครรภ์และค่าคลอดบุตรลดหย่อนได้เท่าไหร่","ผ่าน","ครบ","-","","0","ค่าฝากครรภ์และค่าคลอดบุตร | ค่าลดหย่อนบุตรและบุตรคนที่สองเป็นต้นไป | ค่าลดหย่อนบิดามารดาและค่าอุปการะคนพิการ","1528","ค่าฝากครรภ์และค่าคลอดบุตรสามารถนำมาลดหย่อนภาษีได้ตามที่จ่ายจริง แต่รวมกันแล้วไม่เกิน 60,000 บาทต่อการตั้งครรภ์หนึ่งครั้งค่ะ - ครอบคลุมค่าฝากครรภ์ ค่าตรวจครรภ์ ค่าทำคลอด รวมถึงค่ายาและเวชภัณฑ์ที่เกี่ยวข้อง - หากตั้งครรภ์ลูกแฝดถือเป็นการตั้งครรภ์หนึ่งครั้ง ใช้สิทธิได้ 60,000 บาท - กรณีเบิกสวัสดิการหรือประกันสังคมได้ ให้ใช้สิทธิลดหย่อนได้เฉพาะส่วนที่จ่ายเองจริงเท่านั้นค่ะ 🤰","กฎกระทรวง ฉบับที่ 338","S9"
"Q68","สิทธิ์ลดหย่อน","ปานกลาง","1","บริจาคพรรคการเมืองลดหย่อนได้เท่าไหร่","ผ่าน","ครบ","-","","0","เงินบริจาคทั่วไปและเงินบริจาคที่หักได้สองเท่า | ลำดับการหักค่าใช้จ่ายและค่าลดหย่อนที่ถูกต้อง | ค่าลดหย่อนนโยบายรัฐ ปี 2567","1173","เงินบริจาคให้พรรคการเมืองสามารถนำมาลดหย่อนภาษีได้ตามจำนวนที่จ่ายจริง แต่ไม่เกิน 10,000 บาทค่ะ เงินบริจาคส่วนนี้เป็นวงเงินแยกต่างหากจากเงินบริจาคทั่วไปและเงินบริจาคเพื่อการศึกษา กีฬา หรือโรงพยาบาลรัฐ โดยต้องมีหลักฐานใบเสร็จรับเงินจากพรรคการเมืองเพื่อใช้ประกอบการยื่นภาษีค่ะ 🗳️","พระราชบัญญัติประกอบรัฐธรรมนูญว่าด้วยพรรคการเมือง","S1"
"Q69","สิทธิ์ลดหย่อน","ยาก","1","เงินบริจาคหักได้ไม่เกินกี่เปอร์เซ็นต์ของเงินได้หลังหักค่าใช้จ่ายและค่าลดหย่อน","ผ่าน","ครบ","-","","0","ลำดับการหักค่าใช้จ่ายและค่าลดหย่อนที่ถูกต้อง | เงินบริจาคทั่วไปและเงินบริจาคที่หักได้สองเท่า | ค่าลดหย่อนนโยบายรัฐ ปี 2567","1418","เงินบริจาคหักลดหย่อนได้ไม่เกินร้อยละ 10 ของเงินได้หลังจากหักค่าใช้จ่ายและค่าลดหย่อนอื่น ๆ ทั้งหมดแล้วค่ะ ภาษีเป็นเรื่องสำคัญ หากมีข้อสงสัยเพิ่มเติมเกี่ยวกับรายการลดหย่อนอื่น ๆ สามารถสอบถามได้นะคะ 💸","ประมวลรัษฎากร มาตรา 47(7)","S1"
"Q70","สิทธิ์ลดหย่อน","ยาก","1","ขาย RMF ก่อนครบเงื่อนไขต้องทำอย่างไร","ผ่าน","ครบ","-","","0","ผลที่ตามมาเมื่อผิดเงื่อนไขกองทุนหรือประกัน | เบี้ยประกันชีวิตแบบบำนาญ ลดหย่อนได้ 15% ของเงินได้ ไม่เกิน 200,000 บาท","1722","การขายกองทุน RMF ก่อนครบเงื่อนไขถือเป็นการผิดเงื่อนไขทางภาษีค่ะ - ต้องคืนภาษีที่เคยได้รับยกเว้นไปแล้วย้อนหลังตามจำนวนปีที่ใช้สิทธิ - ต้องเสียเงินเพิ่มร้อยละ 1.5 ต่อเดือนนับแต่วันที่พ้นกำหนดยื่นแบบของปีที่ใช้สิทธิ - กำไรจากการขายหน่วยลงทุนต้องนำมารวมคำนวณเป็นเงินได้ในปีที่ขายด้วย - ควรยื่นแบบแสดงรายการภาษีเพิ่มเติมสำหรับปีที่เคยใช้สิทธิ และชำระภาษีพร้อมเงินเพิ่มโดยเร็วค่ะ 💸","ประกาศอธิบดีกรมสรรพากรเกี่ยวกับภาษีเงินได้ ฉบับที่ 171","S9"
"Q71","กำหนดยื่นภาษี","ง่าย","1","ภ.ง.ด.91 ใช้กับใคร","ผ่าน","ครบ","-","","0","เลือกระหว่าง ภ.ง.ด.90 และ ภ.ง.ด.91 ให้ถูก | ความแตกต่างระหว่างแบบ ภ.ง.ด.90 และ ภ.ง.ด.91 | แบบ ภ.ง.ด.90 ภ.ง.ด.91 และกำหนดเวลายื่น","6887","ภ.ง.ด.91 ใช้สำหรับผู้ที่มีเงินได้จากการจ้างแรงงานตามมาตรา 40(1) เพียงประเภทเดียวตลอดปีภาษีค่ะ - เช่น พนักงานบริษัท ข้าราชการ หรือลูกจ้างที่ได้รับเฉพาะเงินเดือน ค่าจ้าง โบนัส โดยไม่มีรายได้ทางอื่นเลย - หากมีรายได้ประเภทอื่นนอกเหนือจากเงินเดือน แม้เพียงบาทเดียว ต้องยื่นแบบ ภ.ง.ด.90 แทนค่ะ ภาษีเป็นเรื่องใกล้ตัวนะคะ 📝","ประมวลรัษฎากร มาตรา 56","S3"
"Q72","กำหนดยื่นภาษี","ง่าย","1","ภ.ง.ด.90 ใช้กับใคร","ผ่าน","ครบ","-","","0","เลือกระหว่าง ภ.ง.ด.90 และ ภ.ง.ด.91 ให้ถูก | ความแตกต่างระหว่างแบบ ภ.ง.ด.90 และ ภ.ง.ด.91 | แบบ ภ.ง.ด.90 ภ.ง.ด.91 และกำหนดเวลายื่น","1838","ภ.ง.ด.90 ใช้สำหรับผู้ที่มีเงินได้หลายประเภท หรือมีเงินได้ประเภทอื่นนอกเหนือจากเงินเดือนตามมาตรา 40(1) เพียงอย่างเดียวค่ะ - ใช้สำหรับผู้ที่มีรายได้จากหลายแหล่ง เช่น เงินเดือนรวมกับรายได้จากการรับจ้างอิสระ ค่าเช่า หรือขายของออนไลน์ - ใช้สำหรับผู้ที่ไม่มีรายได้จากเงินเดือนเลย แต่มีรายได้ประเภทอื่นตามที่กฎหมายกำหนด - หากมีรายได้เสริมแม้เพียงเล็กน้อยนอกเหนือจากเงินเดือน ต้องยื่นแบบ ภ.ง.ด.90 แทน ภ.ง.ด.91 ค่ะ ภาษีเป็นเรื่องใกล้ตัว สอบถามเพิ่มเติมได้นะคะ 📑","ประมวลรัษฎากร มาตรา 56","S3"
"Q73","กำหนดยื่นภาษี","ปานกลาง","1","ภ.ง.ด.1 คือแบบอะไร","ผ่าน","ครบ","-","","0","สรุปแบบแสดงรายการภาษีทุกชนิดและหน้าที่ของแต่ละแบบ | เลือกระหว่าง ภ.ง.ด.90 และ ภ.ง.ด.91 ให้ถูก","1263","ภ.ง.ด.1 คือแบบแสดงรายการภาษีเงินได้หัก ณ ที่จ่าย สำหรับเงินได้ประเภทเงินเดือน ค่าจ้าง เบี้ยเลี้ยง โบนัส หรือเงินได้จากการจ้างแรงงานตามมาตรา 40(1) และ (2) ค่ะ - ผู้จ่ายเงินมีหน้าที่หักภาษีและยื่นแบบนี้เป็นรายเดือน - กำหนดการยื่นคือภายในวันที่ 7 ของเดือนถัดจากเดือนที่จ่ายเงินได้ค่ะ 📝","ประมวลรัษฎากร มาตรา 50","S9"
"Q74","กำหนดยื่นภาษี","ปานกลาง","1","ภ.ง.ด.1ก ยื่นเมื่อไหร่","ผ่าน","ครบ","-","","0","แบบ ภ.ง.ด.90 ภ.ง.ด.91 และกำหนดเวลายื่น | สรุปแบบแสดงรายการภาษีทุกชนิดและหน้าที่ของแต่ละแบบ | ความแตกต่างระหว่างแบบ ภ.ง.ด.90 และ ภ.ง.ด.91","1293","ภ.ง.ด.1ก คือแบบสรุปการจ่ายเงินเดือนและค่าจ้างทั้งปี ซึ่งผู้จ่ายเงินมีหน้าที่ต้องยื่นภายในเดือนกุมภาพันธ์ของปีถัดไปค่ะ 🗓️","ประมวลรัษฎากร มาตรา 58","S9"
"Q75","กำหนดยื่นภาษี","ปานกลาง","1","ภ.พ.30 ยื่นภายในวันที่เท่าไหร่ของเดือนถัดไป","ผ่าน","ครบ","-","","0","ภาษีมูลค่าเพิ่ม VAT อัตราและเกณฑ์จดทะเบียน","7670","ภาษีมูลค่าเพิ่มสำหรับการยื่นแบบ ภ.พ.30 ต้องยื่นภายในวันที่ 15 ของเดือนถัดไปค่ะ ภาษีมูลค่าเพิ่มเป็นภาษีที่เก็บจากการขายสินค้าและการให้บริการ ซึ่งอยู่นอกขอบเขตการคำนวณของระบบนี้ หากมีข้อสงสัยเพิ่มเติมสามารถตรวจสอบได้ที่กรมสรรพากร สายด่วน 1161 ค่ะ ภาษี 🧾","ประมวลรัษฎากร มาตรา 83","S9"
"Q76","กำหนดยื่นภาษี","ปานกลาง","1","ภาษีต้องชำระเท่าไหร่ถึงจะขอผ่อนได้ และผ่อนได้กี่งวด","ผ่าน","ครบ","-","","0","การผ่อนชำระภาษีและช่องทางการชำระเงิน | ระบบยื่นแบบออนไลน์ E-FILING ของกรมสรรพากร","1518","ผู้ที่มีภาษีที่ต้องชำระตั้งแต่ 3,000 บาทขึ้นไป สามารถขอผ่อนชำระได้ค่ะ - ผ่อนได้ทั้งหมด 3 งวดเท่าๆ กัน - งวดที่ 1 ชำระพร้อมการยื่นแบบภายในกำหนดเวลา - งวดที่ 2 ชำระภายใน 1 เดือนนับแต่วันที่ต้องชำระงวดที่ 1 - งวดที่ 3 ชำระภายใน 1 เดือนนับแต่วันที่ต้องชำระงวดที่ 2 ค่ะ 🗓️","ประมวลรัษฎากร มาตรา 64","S9"
"Q77","กำหนดยื่นภาษี","ปานกลาง","1","คู่สมรสที่มีเงินได้ทั้งคู่ต้องยื่นภาษีรวมหรือแยก","ผ่าน","ครบ","-","","0","เกณฑ์เงินได้ที่ทำให้ต้องยื่นแบบแสดงรายการ | การยื่นภาษีของสามีภริยา ยื่นรวมหรือแยก | แบบ ภ.ง.ด.90 ภ.ง.ด.91 และกำหนดเวลายื่น","1843","สามีภริยาที่มีเงินได้ทั้งคู่สามารถเลือกยื่นได้ 3 วิธีตามความเหมาะสมค่ะ - ยื่นแยกกันต่างฝ่ายต่างยื่นแบบของตนเอง โดยแต่ละคนได้ลดหย่อนส่วนตัว 60,000 บาท แต่ไม่ได้ลดหย่อนคู่สมรส - ยื่นรวมกันในชื่อฝ่ายใดฝ่ายหนึ่ง โดยผู้ยื่นได้ลดหย่อนส่วนตัว 60,000 บาทและลดหย่อนคู่สมรสอีก 60,000 บาท - แยกยื่นเฉพาะเงินได้ประเภท 40(1) ส่วนเงินได้ประเภทอื่นนำไปรวมยื่นในชื่อฝ่ายใดฝ่ายหนึ่ง การเลือกวิธีที่ประหยัดภาษีที่สุดควรคำนวณเปรียบเทียบทั้งแบบแยกและแบบรวมก่อนตัดสินใจค่ะ 📊","ประมวลรัษฎากร มาตรา 57 ฉ","S3"
"Q78","กำหนดยื่นภาษี","ยาก","1","ลืมยื่นภาษีปีที่แล้ว ยังยื่นย้อนหลังได้ไหม","ผ่าน","ครบ","-","","0","ยื่นภาษีย้อนหลังและอายุความการประเมิน | เกณฑ์เงินได้ที่ทำให้ต้องยื่นแบบแสดงรายการ | แบบ ภ.ง.ด.90 ภ.ง.ด.91 และกำหนดเวลายื่น","1476","ยื่นภาษีย้อนหลังได้ค่ะ คุณผู้ทดสอบระบบควรดำเนินการยื่นแบบโดยเร็วที่สุดเพื่อลดภาระเงินเพิ่มและค่าปรับที่จะเกิดขึ้นตามระยะเวลาที่ล่าช้าค่ะ การยื่นแบบด้วยตนเองมีต้นทุนต่ำกว่าการถูกเจ้าพนักงานประเมินเรียกตรวจสอบมากค่ะ หากคุณมีข้อมูลรายได้และภาษีที่ค้างชำระ สามารถแจ้งรายละเอียดเพื่อให้ดิฉันคำนวณยอดเงินเพิ่มและค่าปรับเบื้องต้นให้ได้นะคะ 📁","ประมวลรัษฎากร มาตรา 19 และมาตรา 35","S4 S5"
"Q79","กำหนดยื่นภาษี","ยาก","1","ยื่นแบบไปแล้วแต่กรอกผิด ต้องทำอย่างไร","ผ่าน","ครบ","-","","0","ยื่นแบบผิดหรือลืมใส่รายการ ต้องยื่นเพิ่มเติม | ระบบยื่นแบบออนไลน์ E-FILING ของกรมสรรพากร | เกณฑ์เงินได้ที่ทำให้ต้องยื่นแบบแสดงรายการ","1736","หากคุณยื่นแบบแสดงรายการภาษีไปแล้วแต่พบว่ากรอกข้อมูลผิดพลาด สามารถแก้ไขได้โดยการยื่นแบบเพิ่มเติมค่ะ - ให้ยื่นแบบชนิดเดิมของปีภาษีนั้นอีกครั้งผ่านระบบ E-FILING ของกรมสรรพากร โดยระบุว่าเป็นการยื่นเพิ่มเติม - ในการยื่นเพิ่มเติมต้องกรอกรายการที่ถูกต้องทั้งหมด ไม่ใช่กรอกเฉพาะส่วนที่แก้ไขค่ะ - หากการแก้ไขทำให้ต้องชำระภาษีเพิ่มและเลยกำหนดเวลายื่นแบบปกติแล้ว จะต้องเสียเงินเพิ่มร้อยละ 1.5 ต่อเดือนของภาษีส่วนที่ขาด - หากแก้ไขแล้วกลายเป็นชำระภาษีไว้เกิน สามารถขอคืนส่วนที่เกินได้ค่ะ การยื่นเพิ่มเติมด้วยตนเองก่อนที่เจ้าพนักงานจะตรวจพบ จะช่วยลดภาระเบี้ยปรับที่อาจเกิดขึ้นจากการถูกประเมินได้ค่ะ 📁","ประมวลรัษฎากร มาตรา 22","S9"
"Q80","กำหนดยื่นภาษี","ปานกลาง","1","ยื่นภาษีออนไลน์ที่เว็บไซต์อะไร","ผ่าน","ครบ","-","","0","ขั้นตอนการยื่นภาษีออนไลน์ที่เว็บไซต์กรมสรรพากร | ระบบยื่นแบบออนไลน์ E-FILING ของกรมสรรพากร | แบบ ภ.ง.ด.90 ภ.ง.ด.91 และกำหนดเวลายื่น","1524","การยื่นภาษีออนไลน์สามารถทำได้ที่เว็บไซต์ของกรมสรรพากรโดยตรงที่ https://efiling.rd.go.th ค่ะ - การยื่นผ่านช่องทางนี้จะได้รับสิทธิขยายเวลาการยื่นแบบออกไปอีก 8 วันจากกำหนดการปกติค่ะ - หากมีข้อสงสัยหรือติดปัญหาการใช้งาน สามารถติดต่อสายด่วนกรมสรรพากรได้ที่เบอร์ 1161 ค่ะ ภาษีเป็นเรื่องใกล้ตัว มาวางแผนกันนะคะ ภาษี 📈","เว็บไซต์กรมสรรพากร","S9"
"Q81","กำหนดยื่นภาษี","ปานกลาง","1","ต้องเตรียมเอกสารอะไรบ้างก่อนยื่นภาษี","ผ่าน","ครบ","-","","0","เอกสารที่ต้องเตรียมก่อนยื่นภาษี | เกณฑ์เงินได้ที่ทำให้ต้องยื่นแบบแสดงรายการ | แบบ ภ.ง.ด.90 ภ.ง.ด.91 และกำหนดเวลายื่น","1658","เอกสารที่ควรเตรียมก่อนยื่นภาษีมีดังนี้ค่ะ - หนังสือรับรองการหักภาษี ณ ที่จ่าย (50 ทวิ) จากผู้จ่ายเงินได้ทุกราย - หลักฐานรายรับสำหรับผู้มีเงินได้จากธุรกิจหรืองานอิสระ - หลักฐานค่าลดหย่อน เช่น หนังสือรับรองประกันชีวิต ประกันสุขภาพ กองทุน RMF/SSF/กอช. เงินสมทบประกันสังคม ดอกเบี้ยบ้าน ใบเสร็จบริจาค และเอกสารลดหย่อนครอบครัว - ใบกำกับภาษีอิเล็กทรอนิกส์สำหรับมาตรการ Easy E-Receipt (ถ้ามี) 📁 ควรเก็บเอกสารทั้งหมดไว้ตรวจสอบอย่างน้อย 5 ปีนับแต่วันยื่นแบบค่ะ","ประมวลรัษฎากร มาตรา 50 ทวิ","S9"
"Q82","กำหนดยื่นภาษี","ยาก","1","ขอคืนภาษีมีอายุความกี่ปี","ผ่าน","ครบ","-","","0","วิธีขอคืนภาษีและระยะเวลาที่ได้รับเงิน | ยื่นขอคืนภาษีแล้วเงินยังไม่เข้า | ยื่นภาษีย้อนหลังและอายุความการประเมิน","4661","สิทธิขอคืนภาษีมีอายุความ 3 ปีนับแต่วันสุดท้ายแห่งกำหนดเวลายื่นแบบค่ะ หากเลยกำหนดระยะเวลานี้จะหมดสิทธิขอคืนเงินภาษีทันทีค่ะ 🗓️","ประมวลรัษฎากร มาตรา 27 ตรี","S9"
"Q83","กฎหมายภาษี","ง่าย","1","เงินได้พึงประเมินมีกี่ประเภท","ผ่าน","ครบ","-","","0","เงินได้พึงประเมิน 8 ประเภทตามมาตรา 40 | ภาษีคริปโตเคอร์เรนซีและโทเคนดิจิทัล","2585","เงินได้พึงประเมินตามประมวลรัษฎากรมาตรา 40 แบ่งออกเป็น 8 ประเภทค่ะ - 40(1) เงินได้จากการจ้างแรงงาน เช่น เงินเดือน โบนัส - 40(2) เงินได้จากหน้าที่หรือตำแหน่งงาน หรือการรับทำงานให้ เช่น ค่านายหน้า - 40(3) ค่าลิขสิทธิ์ สิทธิบัตร หรือสิทธิอย่างอื่น - 40(4) ดอกเบี้ย เงินปันผล - 40(5) เงินได้จากการให้เช่าทรัพย์สิน - 40(6) เงินได้จากวิชาชีพอิสระ เช่น แพทย์ ทนายความ - 40(7) เงินได้จากการรับเหมาที่ต้องลงทุนจัดหาสัมภาระ - 40(8) เงินได้จากธุรกิจ การพาณิชย์ เกษตรกรรม หรือการอื่น ๆ ภาษีเงินได้บุคคลธรรมดาช่วยได้ค่ะ 📋","ประมวลรัษฎากร มาตรา 40","S6"
"Q84","กฎหมายภาษี","ปานกลาง","1","ค่าเช่าบ้านหักค่าใช้จ่ายได้กี่เปอร์เซ็นต์","ผ่าน","ครบ","-","","0","ค่าเช่าทรัพย์สิน 40(5) อัตราหักค่าใช้จ่ายตามประเภททรัพย์สิน | ฟรีแลนซ์และงานรับจ้าง เข้าประเภทไหน หักค่าใช้จ่ายเท่าไร","3694","เงินได้จากการให้เช่าบ้านหรือสิ่งปลูกสร้างตามมาตรา 40(5) สามารถหักค่าใช้จ่ายแบบเหมาได้ในอัตราร้อยละ 30 ของเงินได้ค่ะ หากคุณมีข้อมูลรายได้ค่าเช่าและต้องการให้ช่วยคำนวณภาษี สามารถแจ้งยอดรายได้ทั้งปีเข้ามาเพื่อให้คุณภาษีคำนวณให้ได้นะคะ 🏠","พระราชกฤษฎีกา ฉบับที่ 11","S10"
