รหัส,หมวด,ความยาก,รอบที่,คำถาม,ผล,เหตุผล,เรียกเครื่องมือ,ข้อมูลที่ส่งให้เครื่องมือ,รอบที่เรียกเครื่องมือ,ความรู้ที่ค้นเจอ,เวลา_ms,คำตอบ,ฐานกฎหมาย,แหล่งอ้างอิง
"Q83","กฎหมายภาษี","ง่าย","1","เงินได้พึงประเมินมีกี่ประเภท","ผ่าน","ครบ","-","","0","เงินได้พึงประเมิน 8 ประเภทตามมาตรา 40 | ฐานภาษีและอัตราภาษีเงินได้บุคคลธรรมดา ปี 2567 | ตัวอย่างการคำนวณภาษีเงินเดือน","43247","ตามประมวลรัษฎากร มาตรา 40 แบ่งเงินได้พึงประเมินออกเป็น 8 ประเภทดังนี้ค่ะ - 40(1) เงินได้จากการจ้างแรงงาน เช่น เงินเดือน โบนัส เบี้ยเลี้ยง - 40(2) เงินได้จากหน้าที่หรือตำแหน่งงาน เช่น ค่านายหน้า ค่าคอมมิชชัน - 40(3) ค่าแห่งกู๊ดวิลล์ ค่าลิขสิทธิ์ สิทธิบัตร - 40(4) ดอกเบี้ย เงินปันผล เงินส่วนแบ่งกำไร - 40(5) เงินได้จากการให้เช่าทรัพย์สิน - 40(6) เงินได้จากวิชาชีพอิสระ เช่น กฎหมาย วิศวกรรม สถาปัตยกรรม - 40(7) เงินได้จากการรับเหมาที่ลงทุนจัดหาสัมภาระสำคัญ - 40(8) เงินได้จากธุรกิจ การพาณิชย์ เกษตรกรรม อุตสาหกรรม หากคุณมีรายได้หลายประเภทต้องนำมารวมคำนวณทั้งหมดแต่หักค่าใช้จ่ายแยกตามประเภทนะคะ","ประมวลรัษฎากร มาตรา 40","S6"
"Q84","กฎหมายภาษี","ปานกลาง","1","ค่าเช่าบ้านหักค่าใช้จ่ายได้กี่เปอร์เซ็นต์","ผ่าน","ครบ","-","","0","ค่าเช่าทรัพย์สิน 40(5) อัตราหักค่าใช้จ่ายตามประเภททรัพย์สิน | การหักค่าใช้จ่ายเงินเดือนและค่าจ้าง 40(1) และ 40(2) | การหักค่าใช้จ่ายค่าลิขสิทธิ์และกู๊ดวิลล์ 40(3)","6772","ค่าเช่าบ้านหักค่าใช้จ่ายได้อัตรา 30%ตามมาตรา 40(5) ประมวลรัษฎากรค่ะ","พระราชกฤษฎีกา ฉบับที่ 11","S10"
"Q85","กฎหมายภาษี","ปานกลาง","1","รับเหมาก่อสร้างหักค่าใช้จ่ายได้กี่เปอร์เซ็นต์","ผ่าน","ครบ","-","","0","วิชาชีพอิสระ 40(6) และการรับเหมา 40(7) | การหักค่าใช้จ่ายเงินเดือนและค่าจ้าง 40(1) และ 40(2) | การหักค่าใช้จ่ายค่าลิขสิทธิ์และกู๊ดวิลล์ 40(3)","9552","เงินได้จากการรับเหมาก่อสร้างตามมาตรา 40(7) หักค่าใช้จ่ายได้ร้อยละ 60 หากผู้รับเหมาลงทุนจัดหาสัมภาระในส่วนสำคัญ นอกจากเครื่องมือแล้ว","พระราชกฤษฎีกา ฉบับที่ 11","S10"
"Q86","กฎหมายภาษี","ปานกลาง","1","วิชาชีพอิสระด้านกฎหมายหักค่าใช้จ่ายได้กี่เปอร์เซ็นต์","ผ่าน","ครบ","-","","0","วิชาชีพอิสระ 40(6) และการรับเหมา 40(7) | การหักค่าใช้จ่ายเงินเดือนและค่าจ้าง 40(1) และ 40(2) | การหักค่าใช้จ่ายค่าลิขสิทธิ์และกู๊ดวิลล์ 40(3)","19428","คุณภาษีตอบกลับมาแล้วค่ะ จากข้อมูลอ้างอิงประมวลรัษฎากร มาตรา 40(6) เงินได้จากวิชาชีพอิสระประเภทกฎหมายอยู่ในกลุ่มอีก 5 สาขาที่หักค่าใช้จ่ายได้ร้อยละ 30 ดังนั้น วิชาชีพอิสระด้านกฎหมายหักค่าใช้จ่ายได้เท่ากับ 30% เท่านั้นค่ะ หากต้องการคำนวณภาษีเงินได้จริงจากรายได้นี้หรือมีคำถามเพิ่มเติมเกี่ยวกับประเภทเงินได้อื่น ๆ ก็สามารถสอบถามมาได้เลยนะคะ 😊","พระราชกฤษฎีกา ฉบับที่ 11","S10"
"Q87","กฎหมายภาษี","ยาก","1","การประกอบโรคศิลปะหักค่าใช้จ่ายได้กี่เปอร์เซ็นต์","ผ่าน","ครบ","-","","0","การหักค่าใช้จ่ายเงินเดือนและค่าจ้าง 40(1) และ 40(2) | การหักค่าใช้จ่ายค่าลิขสิทธิ์และกู๊ดวิลล์ 40(3) | ค่าเช่าทรัพย์สิน 40(5) อัตราหักค่าใช้จ่ายตามประเภททรัพย์สิน","26367","การประกอบโรคศิลปะ (ประเภทวิชาชีพอิสระ 40(6)) หักค่าใช้จ่ายได้ในอัตรา **60%** เท่านั้นค่ะ ข้อมูลนี้มาจากประมวลรัษฎากร มาตรา 40(6) และมาตรา 42 ทวิ [ชุดที่ 3] โดยเฉพาะสำหรับผู้ประกอบโรคศิลปะที่ได้รับเงินเดือนหรือรายได้จากงานศิลปะ เช่น การวาดภาพ ดนตรี การแสดงละครเวที เป็นต้น หากมีรายได้อื่น ๆ เช่น เงินเดือนปกติหรือรายได้จากงานอื่น ๆ อีก ก็สามารถรวมเข้าคำนวณภาษีได้ตามประเภทเงินได้ที่กำหนดไว้ในประมวลรัษฎากรค่ะ มีคำถามเพิ่มเติมไหมคะ?","พระราชกฤษฎีกา ฉบับที่ 11","S10"
"Q88","กฎหมายภาษี","ปานกลาง","1","อัตราภาษีสูงสุดของบุคคลธรรมดาคือเท่าไหร่","ผ่าน","ครบ","-","","0","ฐานภาษีและอัตราภาษีเงินได้บุคคลธรรมดา ปี 2567 | อัตราภาษีเงินได้บุคคลธรรมดาแบบขั้นบันได | อัตราภาษีหัก ณ ที่จ่ายที่พบบ่อยสำหรับบุคคลธรรมดา","30900","อัตราภาษีเงินได้บุคคลธรรมดาสูงสุดในปี 2567 คือ 35% สำหรับเงินได้สุทธิที่เกินกว่า 5,000,000 บาทตามประมวลรัษฎากร มาตรา 48 อัตราภาษีนี้ใช้กับฐานภาษีส่วนที่เกินขั้นตอนสูงสุด โดยคำนวณเป็นขั้นบันไดไม่ใช่คิดอัตราเดียวทั้งก้อน ซึ่งช่วยให้ผู้เสียภาษีรายได้น้อยมีภาระเบาลง และรายได้สูงมีภาระเพิ่มตามไปด้วย หากต้องการคำนวณภาษีเฉพาะรายได้หรือมีคำถามเพิ่มเติมเกี่ยวกับการหักค่าลดหย่อน หรือกรณียื่นแบบล่าช้า ก็สามารถสอบถามเพิ่มเติมได้นะคะ 😊","บัญชีอัตราภาษีเงินได้","S2"
"Q89","กฎหมายภาษี","ปานกลาง","1","เงินได้สุทธิเท่าไหร่แรกที่ได้รับยกเว้นภาษี","ผ่าน","ครบ","-","","0","เงินได้ที่ได้รับยกเว้นไม่ต้องนำมารวมคำนวณภาษี | อัตราภาษีเงินได้บุคคลธรรมดาแบบขั้นบันได | สิทธิยกเว้นเงินได้ของผู้สูงอายุและผู้พิการ","29239","เงินได้สุทธิแรกที่ได้รับยกเว้นภาษีคือ 150,000 บาทค่ะ ข้อมูลนี้อ้างอิงจากประมวลรัษฎากร มาตรา 48(1) ซึ่งกำหนดให้เงินได้สุทธิที่อยู่ในช่วง 0 ถึง 150,000 บาท จะไม่ต้องเสียภาษีเงินได้บุคคลธรรมดา โดยอัตราภาษีเริ่มต้นที่ร้อยละ 0 หากมีรายได้เกินกว่า 150,000 บาท จะต้องเข้าสู่ขั้นตอนถัดไปตามอัตราก้าวหน้าแบบขั้นบันไดค่ะ คุณสนใจทราบรายละเอียดเพิ่มเติมเกี่ยวกับการคำนวณภาษีในช่วงต่อมาไหมคะ?","บัญชีอัตราภาษีเงินได้","S2"
"Q90","กฎหมายภาษี","ยาก","1","อายุ 65 ปีขึ้นไปได้รับยกเว้นเงินได้เท่าไหร่","ผ่าน","ครบ","-","","0","เงินได้ที่ได้รับยกเว้นไม่ต้องนำมารวมคำนวณภาษี | สิทธิยกเว้นเงินได้ของผู้สูงอายุและผู้พิการ","17774","ผู้ทดสอบระบบคะ เงินได้ที่ได้รับยกเว้นสำหรับผู้มีอายุ 65 ปีขึ้นไปในปีภาษีคือ 190,000 บาทตามมาตรา 42 ประมวลรัษฎากร ซึ่งเป็นสิทธิยกเว้นเงินได้เฉพาะส่วนที่ไม่เกินจำนวนนี้นะคะ หากมีคำถามเพิ่มเติมเกี่ยวกับการคำนวณภาษีหรือหลักเกณฑ์อื่น ๆ สามารถสอบถามมาได้เลยนะคะ 😊","กฎกระทรวง ฉบับที่ 126","S8"
"Q91","กฎหมายภาษี","ยาก","1","เงินปันผลถูกหักภาษี ณ ที่จ่ายกี่เปอร์เซ็นต์","ผ่าน","ครบ","-","","0","ดอกเบี้ยและเงินปันผล 40(4) กับการเลือกเสียภาษีสุดท้าย | การหักภาษี ณ ที่จ่ายจากเงินเดือน และการขอคืน | ไม่ได้รับหนังสือรับรองหักภาษี ณ ที่จ่าย 50 ทวิ","7189","เงินปันผลจากบริษัทไทยถูกหักภาษี ณ ที่จ่ายในอัตราร้อยละ 10 เลยค่ะ","ประมวลรัษฎากร มาตรา 50","S9"
"Q92","กฎหมายภาษี","ยาก","1","ดอกเบี้ยเงินฝากถูกหักภาษี ณ ที่จ่ายกี่เปอร์เซ็นต์","ผ่าน","ครบ","-","","0","ดอกเบี้ยและเงินปันผล 40(4) กับการเลือกเสียภาษีสุดท้าย | การหักภาษี ณ ที่จ่ายจากเงินเดือน และการขอคืน | ดอกเบี้ยเงินกู้ยืมเพื่อซื้อที่อยู่อาศัย","7490","ดอกเบี้ยเงินฝากธนาคารถูกหักภาษี ณ ที่จ่ายในอัตราร้อยละ 15 ตามมาตรา 40(4) แห่งประมวลรัษฎากรค่ะ","ประมวลรัษฎากร มาตรา 50","S9"
"Q93","กฎหมายภาษี","ยาก","1","กำไรจากคริปโตเป็นเงินได้ประเภทไหน","ผ่าน","ครบ","-","","0","ภาษีคริปโตเคอร์เรนซีและโทเคนดิจิทัล","27967","กำไรจากการโอนคริปโตเคอร์เรนซีหรือโทเคนดิจิทัลถือเป็น **เงินได้พึงประเมิน** ตามมาตรา 40(4)(ฌ) ประมวลรัษฎากร เมื่อขายผ่านศูนย์ซื้อขายภายใต้การกำกับของ ก.ล.ต. จะมีการหักภาษี ณ ที่จ่ายอัตราร้อยละ 15 จากกำไร แต่ภาษีนี้ไม่ใช่ภาษีสุดท้าย ต้องนำกำไรมารวมกับเงินได้อื่นๆ ในแบบแสดงรายการรายได้ประจำปี และใช้ภาษีที่หักไว้เป็นเครดิตในการคำนวณภาษีทั้งหมด ผลขาดทุนจากการซื้อขายคริปโตสามารถนำมาหักกลบกับกำไรในปีเดียวกันได้ เพียงแต่ต้องทำผ่านศูนย์ซื้อขายภายใต้การกำกับของ ก.ล.ต. หากมีข้อสงสัยเพิ่มเติมหรือต้องการคำแนะนำเฉพาะกรณี แนะนำให้ติดต่อกรมสรรพากรสายด่วน 1161 โดยตรงค่ะ","ประมวลรัษฎากร มาตรา 40(4)(ฌ)","S6"
"Q94","กฎหมายภาษี","ยาก","1","ขายหุ้นในตลาดหลักทรัพย์ต้องเสียภาษีไหม","ผ่าน","ครบ","-","","0","กำไรจากการขายหุ้นและกองทุนรวม | ดอกเบี้ยและเงินปันผล 40(4) กับการเลือกเสียภาษีสุดท้าย | มาตรการ Easy E-Receipt ปีภาษี 2567","36574","ขายหุ้นในตลาดหลักทรัพย์ต้องเสียภาษีเงินได้บุคคลธรรมดาหรือไม่ขึ้นอยู่กับช่องทางการขาย หากผู้ซื้อขายหุ้นผ่านบริษัทหลักทรัพย์แห่งประเทศไทย (เช่น ตลาดหลักทรัพย์แห่งประเทศไทย) จะได้รับยกเว้นภาษีเงินได้บุคคลธรรมดาตามมาตรา 42(17) ประมวลรัษฎากร แต่หากขายหุ้นนอกตลาดหลักทรัพย์ เช่น ขายหุ้นบริษัทจำกัดโดยตรง จะไม่ได้รับยกเว้น และต้องนำกำไรจากการขายมาคำนวณเป็นเงินได้ตามมาตรา 40(4)(ช) ดังนั้น หากผู้ใช้ขายหุ้นผ่านบริษัทหลักทรัพย์ จะไม่ต้องเสียภาษีเงินได้บุคคลธรรมดาโดยตรง หากต้องการคำนวณภาษีหรือมีข้อมูลรายละเอียดเพิ่มเติม เช่น กำไรจากการขายหุ้นหรือประเภทหุ้นที่ขาย กรุณาแจ้งมาได้เลยนะคะ 😊","กฎกระทรวง ฉบับที่ 126","S8"
"Q95","เงินได้เฉพาะกรณี","ยาก","1","เงินชดเชยจากการถูกเลิกจ้างได้รับยกเว้นภาษีเท่าไหร่","ผ่าน","ครบ","-","","0","เงินได้ที่ได้รับยกเว้นไม่ต้องนำมารวมคำนวณภาษี | อัตราภาษีเงินได้บุคคลธรรมดาแบบขั้นบันได | เงินชดเชยจากการถูกเลิกจ้าง","34357","เงินชดเชยจากการถูกเลิกจ้างโดยไม่มีความผิดตามกฎหมายแรงงาน ได้รับยกเว้นภาษีเฉพาะส่วนที่ไม่เกินค่าจ้างของการทำงาน 300 วันสุดท้าย และต้องไม่เกิน 300,000 บาท ส่วนที่เกินจากนี้ต้องนำมารวมคำนวณภาษี ข้อจำกัดสำคัญคือการยกเว้นนี้ใช้ได้เฉพาะกรณีถูกเลิกจ้างตามกฎหมายว่าด้วยการคุ้มครองแรงงานเท่านั้น หากลาออกเอง เกษียณอายุตามปกติ หรือถูกเลิกจ้างเพราะกระทำความผิด จะไม่ได้รับยกเว้นภาษี หากต้องการคำนวณรายละเอียดเพิ่มเติม เช่น เงินชดเชยที่ได้รับจริง ๆ มีเท่าไหร่ และต้องเสียภาษีกี่บาท สามารถแจ้งรายละเอียดเพิ่มเติมได้นะคะ คุณภาษีอยากรู้เรื่องภาษีเงินได้บุคคลธรรมดาอื่น ๆ เรื่องไหนไหมคะ?","กฎกระทรวง ฉบับที่ 126 ข้อ 2(51)","S8"
"Q96","เงินได้เฉพาะกรณี","ยาก","1","เงินก้อนจากนายจ้างเพราะออกจากงาน ต้องทำงานกี่ปีถึงแยกคำนวณได้","ผ่าน","ครบ","-","","0","เงินที่นายจ้างจ่ายครั้งเดียวเพราะเหตุออกจากงานและใบแนบ | เงินได้ที่ได้รับยกเว้นไม่ต้องนำมารวมคำนวณภาษี | ตัวอย่างการคำนวณภาษีเงินเดือน","24856","ต้องทำงานกับนายจ้างรายนั้นมาแล้วไม่น้อยกว่า 5 ปีค่ะ หากทำงานครบ 5 ปีขึ้นไป ก็สามารถเลือกแยกคำนวณภาษีเงินได้จากเงินก้อนนี้ได้ โดยใช้ใบแนบภ.ง.ด.90 หรือภ.ง.ด.91 และหักค่าใช้จ่ายสองชั้นตามมาตรา 48(5) ประมวลรัษฎากร หากทำงานไม่ถึง 5 ปี จะต้องนำเงินก้อนนี้ไปรวมคำนวณกับเงินได้อื่นตามปกติค่ะ ต้องการทราบข้อมูลเพิ่มเติมเกี่ยวกับการแยกคำนวณภาษีไหมคะ?","ประมวลรัษฎากร มาตรา 48(5)","S2"
"Q97","เงินได้เฉพาะกรณี","ปานกลาง","1","ถูกรางวัลสลากกินแบ่งรัฐบาลต้องเสียภาษีไหม","ผ่าน","ครบ","-","","0","รางวัล การชิงโชค และสลากกินแบ่งรัฐบาล | อัตราภาษีหัก ณ ที่จ่ายที่พบบ่อยสำหรับบุคคลธรรมดา | เงินได้ที่ได้รับยกเว้นไม่ต้องนำมารวมคำนวณภาษี","17526","ไม่ต้องเสียภาษีเงินได้บุคคลธรรมดาค่ะ รางวัลสลากกินแบ่งรัฐบาลได้รับยกเว้นตามมาตรา 42(11) ประมวลรัษฎากร โดยไม่ต้องนำมารวมคำนวณภาษีเงินได้บุคคลธรรมดาเลยค่ะ หากมีคำถามเพิ่มเติมเกี่ยวกับรางวัลหรือการวางแผนภาษีอื่น ๆ ยินดีช่วยเหลือครับ 😊","ประมวลรัษฎากร มาตรา 42(11)","S6"
"Q98","เงินได้เฉพาะกรณี","ปานกลาง","1","รางวัลจากการชิงโชคถูกหักภาษี ณ ที่จ่ายกี่เปอร์เซ็นต์","ผ่าน","ครบ","-","","0","รางวัล การชิงโชค และสลากกินแบ่งรัฐบาล | การหักภาษี ณ ที่จ่ายจากเงินเดือน และการขอคืน | ไม่ได้รับหนังสือรับรองหักภาษี ณ ที่จ่าย 50 ทวิ","6561","รางวัลจากการชิงโชคถูกหักภาษี ณ ที่จ่ายในอัตราร้อยละ 5 เท่านั้นค่ะ","คำสั่งกรมสรรพากรที่ ท.ป.4/2528","S9"
"Q99","เงินได้เฉพาะกรณี","ปานกลาง","1","รับมรดกต้องเสียภาษีเงินได้ไหม","ผ่าน","ครบ","-","","0","ภาษีการรับมรดกและภาษีการรับให้ | ฐานภาษีและอัตราภาษีเงินได้บุคคลธรรมดา ปี 2567 | ภาษีเงินได้นิติบุคคลและสิทธิประโยชน์ของ SME","34046","รับมรดกไม่เสียภาษีเงินได้บุคคลธรรมดาโดยตรงค่ะ แต่จะเสียภาษีการรับมรดกตามกฎหมาย โดยอัตราภาษีแตกต่างกันตามความสัมพันธ์ของผู้รับมรดก เช่น - บุพการีหรือผู้สืบสันดาน: อัตราร้อยละ 5 ของมูลค่าส่วนเกิน 100,000,000 บาท - ผู้รับอื่นๆ: อัตราร้อยละ 10 - คู่สมรสของเจ้ามรดกได้รับยกเว้นภาษีทั้งหมด ต้องยื่นแบบภายใน 150 วันนับแต่วันที่ได้รับมรดกในส่วนเกิน 100 ล้านบาท หากต้องการข้อมูลเพิ่มเติมหรือคำแนะนำเฉพาะกรณี แนะนำให้ปรึกษากรมสรรพากรโดยตรงค่ะ คุณภาษีอยากรู้เรื่องภาษีมรดกไหมครับ","ประมวลรัษฎากร มาตรา 42(10)","S6"
"Q100","เงินได้เฉพาะกรณี","ยาก","1","รายได้จาก YouTube เป็นเงินได้ประเภทไหน","ผ่าน","ครบ","-","","0","รายได้จากออนไลน์ ยูทูบ ติ๊กต็อก และการรับรีวิว | ขั้นตอนการยื่นภาษีออนไลน์ที่เว็บไซต์กรมสรรพากร | ระบบยื่นแบบออนไลน์ E-FILING ของกรมสรรพากร","43956","รายได้จาก YouTube มักถือเป็นเงินได้ตามมาตรา 40(8) ประมวลรัษฎากร เนื่องจากเป็นรายได้จากการพาณิชย์ เช่น การโฆษณาผ่านวิดีโอ โดยเฉพาะเมื่อผู้ใช้งานสร้างเนื้อหาเพื่อหารายได้จากการแสดงความคิดเห็นหรือการดึงดูดผู้ชมมาใช้งานสินค้าหรือบริการ หากรายได้นี้เกิดจากแพลตฟอร์มออนไลน์โดยตรง เช่น YouTube AdSense จะถือเป็นรายได้ตามมาตรา 40(8) และต้องหักค่าใช้จ่ายตามจริงหรือในอัตราที่กำหนดไว้ ผู้มีรายได้นี้ต้องยื่นแบบแสดงรายการภาษีเงินได้บุคคลธรรมดา (ภ.ง.ด.94) สำหรับครึ่งปีแรก และหากรายรับเกิน 1,800,000 บาทต่อปี ต้องจดทะเบียนภาษีมูลค่าเพิ่มด้วย ควรยืนยันประเภทเงินได้กับกรมสรรพากรอย่างชัดเจน เพราะจะส่งผลต่ออัตราหัก","ประมวลรัษฎากร มาตรา 40(8)","S6"
"Q101","เงินได้เฉพาะกรณี","ยาก","1","อยู่ในประเทศไทยกี่วันถึงถือเป็นผู้อยู่ในประเทศไทย","ผ่าน","ครบ","-","","0","เงินได้จากต่างประเทศและถิ่นที่อยู่ทางภาษี | กำไรจากการขายหุ้นและกองทุนรวม | ชาวต่างชาติที่ทำงานในประเทศไทย","8485","อยู่ในประเทศไทยรวมกันตั้งแต่ 180 วันขึ้นไปในปีภาษีนั้นจึงถือเป็นผู้อยู่ในประเทศไทยค่ะ","ประมวลรัษฎากร มาตรา 41","S11"
"Q102","เงินได้เฉพาะกรณี","ยาก","1","ดอกเบี้ยเงินฝากออมทรัพย์ได้รับยกเว้นภาษีไม่เกินเท่าไหร่","ผ่าน","ครบ","-","","0","เงินได้ที่ได้รับยกเว้นไม่ต้องนำมารวมคำนวณภาษี | ดอกเบี้ยและเงินปันผล 40(4) กับการเลือกเสียภาษีสุดท้าย | อัตราภาษีเงินได้บุคคลธรรมดาแบบขั้นบันได","9579","ดอกเบี้ยเงินฝากออมทรัพย์ที่ได้รับรวมทั้งปีไม่เกิน 20,000 บาท จะได้รับยกเว้นภาษีตามมาตรา 42 ประมวลรัษฎากรค่ะ","ประมวลรัษฎากร มาตรา 42(8)","S6"
"Q103","ภาษีประเภทอื่น","ปานกลาง","1","รายรับเท่าไหร่ต้องจดทะเบียนภาษีมูลค่าเพิ่ม","ผ่าน","ครบ","-","","0","ภาษีมูลค่าเพิ่ม VAT อัตราและเกณฑ์จดทะเบียน | มาตรการ Easy E-Receipt ปีภาษี 2567 | ภาษีธุรกิจเฉพาะและการขายอสังหาริมทรัพย์","9008","รายรับจากการขายสินค้าหรือให้บริการต้องเกิน 1,800,000 บาทต่อปีจึงต้องจดทะเบียนภาษีมูลค่าเพิ่มตามกฎหมาย","ประมวลรัษฎากร มาตรา 85/1","S9"
"Q104","ภาษีประเภทอื่น","ปานกลาง","1","อัตราภาษีเงินได้นิติบุคคลทั่วไปเท่าไหร่","ผ่าน","ครบ","-","","0","ภาษีเงินได้นิติบุคคลและสิทธิประโยชน์ของ SME | ฐานภาษีและอัตราภาษีเงินได้บุคคลธรรมดา ปี 2567 | อัตราภาษีเงินได้บุคคลธรรมดาแบบขั้นบันได","43439","อัตราภาษีเงินได้นิติบุคคลทั่วไปคือร้อยละ 20 ของกำไรสุทธิของบริษัทหรือห้างหุ้นส่วนนิติบุคคลค่ะ บริษัทที่เข้าเกณฑ์ SME มีอัตราภาษีพิเศษแบบขั้นบันไดดังนี้: - กำไรสุทธิไม่เกิน 300,000 บาท: ยกเว้นภาษี - กำไรสุทธิ 300,001 ถึง 3,000,000 บาท: อัตราร้อยละ 15 - กำไรสุทธิเกิน 3,000,000 บาท: อัตราร้อยละ 20 เงื่อนไขการเป็น SME คือต้องมีทุนจดทะเบียนไม่เกิน 5,000,000 บาท และรายได้จากการขายสินค้าและให้บริการไม่เกิน 30,000,000 บาทต่อรอบระยะเวลาบัญชี ข้อมูลอ้างอิงจากประมวลรัษฎากร มาตรา 3 ส่วน 3 และพระราชกฤษฎีกาลดอัตราภาษีเงินได้นิติบุคคล [ชุดที่ 3] คุณสนใจเรื่องภาษีนิติบุคคลเพิ่มเติมไหมคะ?","ประมวลรัษฎากร หมวด 3 ส่วน 3","S9"
"Q105","ภาษีประเภทอื่น","ยาก","1","บริษัท SME กำไรสุทธิไม่เกินเท่าไหร่ได้รับยกเว้นภาษี","ผ่าน","ครบ","-","","0","ภาษีเงินได้นิติบุคคลและสิทธิประโยชน์ของ SME | เงินได้ที่ได้รับยกเว้นไม่ต้องนำมารวมคำนวณภาษี | อัตราภาษีเงินได้บุคคลธรรมดาแบบขั้นบันได","39824","บริษัท SME ที่มีกำไรสุทธิไม่เกิน 300,000 บาท จะได้รับยกเว้นภาษีเงินได้นิติบุคคลตามมาตรา 48(1) และพระราชกฤษฎีกาด้านลดอัตราภาษีเงินได้นิติบุคคล หากกำไรสุทธิเกินขีดจำกัดนี้ จะต้องเสียภาษีตามอัตราร้อยละ 15 หากอยู่ในช่วง 300,000 บาทถึง 3,000,000 บาท และหากเกินกว่านั้นจะคิดอัตราภาษีร้อยละ 20 เงื่อนไขการเป็น SME ต้องผ่านทั้งสองข้อดังนี้ - มีทุนจดทะเบียนชำระแล้วไม่เกิน 5,000,000 บาทในวันสุดท้ายของรอบระยะเวลาบัญชี - มีรายได้จากการขายและให้บริการไม่เกิน 30,000,000 บาทในรอบระยะเวลาบัญชี หากคุณต้องการคำนวณภาษีรายละเอียดเพิ่มเติมหรือสอบถามเกี่ยวกับการจัดทำแบบแสดงรายการภาษี ยินดีช่วยเหลือครับ","พระราชกฤษฎีกาว่าด้วยการลดอัตราและยกเว้นรัษฎากร","S9"
"Q106","ภาษีประเภทอื่น","ปานกลาง","1","ภาษีที่ดินและสิ่งปลูกสร้างใครเป็นผู้จัดเก็บ","ผ่าน","ครบ","-","","0","ภาษีที่ดินและสิ่งปลูกสร้าง | ค่าลดหย่อนบุตรและบุตรคนที่สองเป็นต้นไป | ค่าฝากครรภ์และค่าคลอดบุตร","21158","ภาษีที่ดินและสิ่งปลูกสร้างจัดเก็บโดยองค์กรปกครองส่วนท้องถิ่น เช่น เทศบาล หรือเขตเทศบาล โดยไม่ใช่กรมสรรพากรค่ะ หากต้องการข้อมูลเพิ่มเติมเกี่ยวกับอัตราภาษีหรือการชำระเงิน กรุณาติดต่อสำนักงานเขต เทศบาล หรือองค์การบริหารส่วนตำบลที่ทรัพย์สินตั้งอยู่ได้เลยนะคะ คุณสนใจเรื่องภาษีอื่น ๆ เช่น ภาษีเงินได้บุคคลธรรมดาไหมคะ?","พระราชบัญญัติภาษีที่ดินและสิ่งปลูกสร้าง พ.ศ. 2562","S9"
"Q107","ภาษีประเภทอื่น","ยาก","1","ภาษีมรดกเก็บจากมูลค่าเกินเท่าไหร่","ผ่าน","ครบ","-","","0","ภาษีการรับมรดกและภาษีการรับให้ | ผู้มีเงินได้ถึงแก่ความตายและกองมรดก | เงินได้ที่ได้รับยกเว้นไม่ต้องนำมารวมคำนวณภาษี","33894","ภาษีการรับมรดกเก็บจากมูลค่าส่วนที่เกิน 100,000,000 บาทค่ะ อัตราภาษีแตกต่างกันตามความสัมพันธ์ของผู้รับมรดก เช่น - บุพการีหรือผู้สืบสันดาน: อัตราร้อยละ 5 - ผู้รับมรดกอื่นๆ: อัตราร้อยละ 10 คู่สมรสของเจ้ามรดกได้รับยกเว้นภาษีทั้งจำนวน ผู้รับมรดกต้องยื่นแบบภายใน 150 วันนับแต่วันที่ได้รับมรดกในส่วนที่เกิน 100 ล้านบาท ข้อมูลอ้างอิง: พระราชบัญญัติภาษีการรับมรดก พ.ศ. 2558 และประมวลรัษฎากร มาตรา 42(27) และ (28) คุณสนใจเรื่องภาษีมรดกเพิ่มเติมไหมคะ?","พระราชบัญญัติภาษีการรับมรดก พ.ศ. 2558","S9"
"Q108","ภาษีประเภทอื่น","ยาก","1","กรมสรรพากรจัดเก็บภาษีอะไรบ้าง","ผ่าน","ครบ","-","","0","ภาพรวมระบบภาษีของประเทศไทยและหน่วยงานที่รับผิดชอบ","23381","กรมสรรพากรจัดเก็บภาษีตามประมวลรัษฎากร 5 ประเภท ได้แก่ 1. ภาษีเงินได้บุคคลธรรมดา 2. ภาษีเงินได้นิติบุคคล 3. ภาษีมูลค่าเพิ่ม 4. ภาษีธุรกิจเฉพาะ 5. อากรแสตมป์ นอกจากนี้ยังรับผิดชอบภาษีการรับมรดกตามกฎหมายเฉพาะอีกด้วย สำหรับภาษีประเภทอื่น เช่น ภาษีที่ดินและสิ่งปลูกสร้าง ภาษีป้าย เป็นขององค์กรปกครองส่วนท้องถิ่น ส่วนสรรพสามิตและศุลกากรเป็นหน่วยงานอื่นที่รับผิดชอบ หากต้องการข้อมูลเพิ่มเติมหรือคำปรึกษาเฉพาะด้าน แนะนำให้ติดต่อกรมสรรพากรโดยตรงได้ที่สายด่วน 1161 หรือเว็บไซต์ rd.go.th","ประมวลรัษฎากร","S9"
"Q109","ขั้นตอนปฏิบัติ","ยาก","1","ไม่เห็นด้วยกับการประเมินภาษี ต้องอุทธรณ์ภายในกี่วัน","ผ่าน","ครบ","-","","0","ถูกเรียกตรวจสอบและการอุทธรณ์การประเมิน | เงินได้จากต่างประเทศและถิ่นที่อยู่ทางภาษี | กำไรจากการขายหุ้นและกองทุนรวม","7245","ยื่นอุทธรณ์ภายใน 30 วันนับแต่วันที่ได้รับหนังสือแจ้งการประเมินค่ะ","ประมวลรัษฎากร มาตรา 30","S12"
